BusinessEntityID,Name,SalesPersonID,Demographics,rowguid,ModifiedDate
498,Moderately-Priced Bikes Store,280,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0031003500300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003100350030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0049006E007400650072006E006100740069006F006E0061006C002000530065006300750072006900740079003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E00420053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900370034003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E004D006F0075006E007400610069006E003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00330039003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0032003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00440053004C003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00330039003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,05fd9119-a72e-4042-b2ce-cb512247db27,12/09/2014 11:15:07
500,Toy Manufacturing Inc,278,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0031003500300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003100350030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0047007500610072006400690061006E002000420061006E006B003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E00420053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900370037003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E0052006F00610064003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00340030003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0034002B003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00440053004C003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00340031003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,4984efd9-0788-450a-a4ac-019899744287,12/09/2014 11:15:07
502,Eighty Toy Stores,279,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0031003500300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003100350030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E005000720069006D00610072007900200049006E007400650072006E006100740069006F006E0061006C003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E00420053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900380035003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E0052006F00610064003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00330037003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0034002B003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00540031003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00340032003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,9664e5a8-7584-410b-b610-ad49368d670e,12/09/2014 11:15:07
504,Economy Bikes Company,276,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0031003500300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003100350030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0052006500730065007200760065002000530065006300750072006900740079003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E00420053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900380030003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E004D006F0075006E007400610069006E003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00340031003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0034002B003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00440053004C003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00340033003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,ab32ce06-f2af-4b8a-889a-cfc4db6b150a,12/09/2014 11:15:07
506,Third Bike Store,277,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0031003500300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003100350030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0055006E0069007400650064002000530065006300750072006900740079003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E00420053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900380038003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E0052006F00610064003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00330037003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0034002B003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00540031003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00340034003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,a7048720-5bdd-4df4-8685-d14d868ae297,12/09/2014 11:15:07
508,Atypical Bike Company,290,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0031003000300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003100300030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0052006500730065007200760065002000530065006300750072006900740079003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E0042004D003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0032003000300030003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E0052006F00610064003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00320035003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0033003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00440053004C003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00320030003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,fc920a3a-8bae-403d-99ce-542bf8923fbd,12/09/2014 11:15:07
510,Bikes for Two,282,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E003800300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E00380030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0055006E0069007400650064002000530065006300750072006900740079003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E0042004D003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900390034003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E004D006F0075006E007400610069006E003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00320032003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0033003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00540031003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00310038003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,da5280d3-2e15-4359-a493-c036c0a84ec4,12/09/2014 11:15:07
512,Metal Processing Company,278,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0031003500300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003100350030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0049006E007400650072006E006100740069006F006E0061006C002000530065006300750072006900740079003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E00420053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900380036003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E0052006F00610064003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00330039003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0034002B003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00440053004C003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00340037003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,e71200e7-e3b5-4a40-bad9-88364de28030,12/09/2014 11:15:07
514,Widget Bicycle Specialists,279,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0031003500300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003100350030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0047007500610072006400690061006E002000420061006E006B003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E00420053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900390034003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E0052006F00610064003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00330038003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0033003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00440053004C003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00340038003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,5a49a2fe-09cc-46a7-95f5-e81f346477bb,12/09/2014 11:15:07
516,Initial Bike Company,281,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E003800300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E00380030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0049006E007400650072006E006100740069006F006E0061006C002000530065006300750072006900740079003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E0042004D003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900390036003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E004D006F0075006E007400610069006E003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00310039003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0034002B003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00440053004C003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00310033003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,0adcf413-2501-4dcb-bb86-01ce9f6d92be,12/09/2014 11:15:07
518,Latest Sports Equipment,283,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E003800300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E00380030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0047007500610072006400690061006E002000420061006E006B003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E0042004D003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900390031003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E004D006F0075006E007400610069006E003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00310038003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0034002B003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00540031003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00310034003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,afc82a28-1a27-4899-a413-1b4d32a2df11,12/09/2014 11:15:07
520,Modern Bike Store,275,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E003800300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E00380030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E005000720069006D00610072007900200049006E007400650072006E006100740069006F006E0061006C003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E0042004D003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900390039003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E0052006F00610064003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00320031003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0034002B003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00540031003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00310035003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,a7008459-efe5-459d-95d9-80f5e5b44132,12/09/2014 11:15:07
522,Raw Materials Inc,280,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0033003000300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003300300030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E005000720069006D006100720079002000420061006E006B002000260061006D0070003B00200052006500730065007200760065003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E004F0053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900390038003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E004D006F0075006E007400610069006E003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00370034003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0034002B003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E004900530044004E003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00370033003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,4575f698-2fa1-409c-866f-0d688251499a,12/09/2014 11:15:07
524,Lots of Bikes Storehouse,277,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0033003000300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003300300030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0049006E007400650072006E006100740069006F006E0061006C002000420061006E006B003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E004F0053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900390030003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E004D006F0075006E007400610069006E003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00370033003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0032003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00540031003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00370036003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,91d541e3-6bc1-4921-bc6a-2c13eb3f7c02,12/09/2014 11:15:07
526,Futuristic Bikes,281,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0033003000300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003300300030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0055006E0069007400650064002000530065006300750072006900740079003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E004F0053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900390035003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E004D006F0075006E007400610069006E003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00370037003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0032003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00440053004C003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00370039003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,41dfd0ba-e78e-4456-95ef-3595d32d7ca1,12/09/2014 11:15:07
528,Parcel Express Delivery Service,283,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0031003500300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003100350030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0055006E0069007400650064002000530065006300750072006900740079003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E00420053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900370039003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E0052006F00610064003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00330036003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0034002B003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00440053004C003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00330038003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,a4daaaf3-0d24-491d-bd6f-3d0413a38f2d,12/09/2014 11:15:07
530,Outdoor Distributors,275,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0031003500300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003100350030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E0049006E007400650072006E006100740069006F006E0061006C002000420061006E006B003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E00420053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900370034003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E004D006F0075006E007400610069006E003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00330036003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0033003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00440053004C003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00330039003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,b7004ace-63fa-4cab-8057-8456750c2dc0,12/09/2014 11:15:07
532,North Bike Company,288,0x3C00530074006F0072006500530075007200760065007900200078006D006C006E0073003D00220068007400740070003A002F002F0073006300680065006D00610073002E006D006900630072006F0073006F00660074002E0063006F006D002F00730071006C007300650072007600650072002F0032003000300034002F00300037002F0061006400760065006E0074007500720065002D0077006F0072006B0073002F00530074006F007200650053007500720076006500790022003E003C0041006E006E00750061006C00530061006C00650073003E0031003500300030003000300030003C002F0041006E006E00750061006C00530061006C00650073003E003C0041006E006E00750061006C0052006500760065006E00750065003E003100350030003000300030003C002F0041006E006E00750061006C0052006500760065006E00750065003E003C00420061006E006B004E0061006D0065003E005000720069006D006100720079002000420061006E006B002000260061006D0070003B00200052006500730065007200760065003C002F00420061006E006B004E0061006D0065003E003C0042007500730069006E0065007300730054007900700065003E00420053003C002F0042007500730069006E0065007300730054007900700065003E003C0059006500610072004F00700065006E00650064003E0031003900380032003C002F0059006500610072004F00700065006E00650064003E003C005300700065006300690061006C00740079003E0052006F00610064003C002F005300700065006300690061006C00740079003E003C0053007100750061007200650046006500650074003E00330037003000300030003C002F0053007100750061007200650046006500650074003E003C004200720061006E00640073003E0034002B003C002F004200720061006E00640073003E003C0049006E007400650072006E00650074003E00540031003C002F0049006E007400650072006E00650074003E003C004E0075006D0062006500720045006D0070006C006F0079006500650073003E00340030003C002F004E0075006D0062006500720045006D0070006C006F0079006500650073003E003C002F00530074006F00720065005300750072007600650079003E00,dca8e739-f0fe-490f-990b-2b116d82c77d,12/09/2014 11:15:07
